ID,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
425,2727,15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12
426,5184,15621440,Soto,694,France,Male,38,1,0.0,2,0,1,156858.2
428,8968,15579131,Ricci,835,France,Male,25,7,0.0,2,1,1,83449.65
429,1742,15742638,Wang,747,France,Female,25,4,0.0,2,0,1,42039.67
430,2462,15592765,Marks,637,France,Male,40,8,125470.81,1,1,1,174536.17
431,8345,15712813,Nevzorova,520,Germany,Male,43,3,150805.17,3,0,1,25333.03
432,3775,15691785,Findlay,850,France,Male,61,1,0.0,1,1,0,53067.83
433,8346,15763898,Toscani,568,Spain,Female,46,3,0.0,2,1,1,29372.62
434,5025,15720583,Finch,745,Germany,Female,44,0,119638.21,1,1,1,34265.08
435,1353,15596552,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67
437,9751,15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04
438,8149,15572777,Meng,780,Spain,Male,47,7,86006.21,1,1,1,37973.13
439,7025,15714087,McGill,624,Germany,Female,45,5,151855.33,1,1,0,68794.15
441,4228,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48
442,3353,15767414,Calabresi,591,France,Male,40,2,99886.42,2,1,1,88695.19
443,2792,15663826,Brim,532,Spain,Female,66,3,0.0,1,1,1,115227.02
444,842,15737792,Abbie,818,France,Female,31,1,186796.37,1,0,0,178252.63
445,6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01
446,8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28
447,7884,15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43
448,1564,15777576,Frost,559,Spain,Female,40,5,139129.44,1,0,1,32635.54
449,6479,15573348,Maclean,850,France,Male,35,9,102050.47,1,1,1,3769.71
451,4815,15615896,Chienezie,621,Spain,Male,39,8,0.0,2,1,0,36122.96
452,9494,15617657,Ts'ai,664,France,Female,36,0,103502.22,1,1,1,146191.82
454,3197,15675791,Williams,610,France,Male,36,4,129440.3,2,1,0,102638.35
455,8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5
456,8437,15617538,Nwankwo,834,Spain,Male,40,7,0.0,2,0,0,45038.74
457,7381,15625311,Dickinson,589,Germany,Female,41,7,92618.62,1,1,1,101178.85
458,7668,15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32
459,7250,15745804,Law,628,France,Male,25,7,0.0,2,1,1,195977.75
460,7938,15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19
461,2142,15758372,Wallace,674,France,Male,18,7,0.0,2,1,1,55753.12
462,8620,15661830,Lucciano,750,Spain,Female,36,6,0.0,2,1,1,59816.41
463,961,15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31
464,9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24
465,9422,15589589,Bryan,613,France,Male,34,5,144094.2,1,1,0,44510.26
466,3106,15794566,Kirsova,678,France,Female,28,4,0.0,2,1,1,144423.17
467,1193,15589572,Otutodilichukwu,785,Spain,Female,61,4,129855.72,2,1,0,170214.82
469,6566,15789936,T'ao,663,France,Female,33,2,0.0,2,1,0,153295.0
470,5845,15711921,Scott,695,France,Male,29,5,0.0,2,1,1,6770.44
471,1184,15600992,Madukaego,652,France,Male,36,1,0.0,2,1,1,151314.98
473,9882,15621021,Dwyer,687,Spain,Female,40,1,0.0,2,1,0,8207.36
474,6936,15750396,McKissick,670,France,Male,33,1,0.0,2,1,1,86413.11
476,8644,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1,0,1,3554.63
477,6501,15625964,Buckley,582,France,Female,43,5,153313.67,1,0,0,170563.73
478,4037,15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43
479,7059,15671769,Zikoranachidimma,624,France,Female,71,4,170252.05,3,1,1,73679.59
481,5610,15661945,Nicolay,623,Spain,Female,40,4,0.0,3,1,0,31669.18
482,5555,15784218,Mason,620,Spain,Male,38,0,0.0,2,1,1,38015.34
484,8229,15632609,Burdekin,554,France,Female,39,10,160132.75,1,1,0,32824.15
486,9419,15643794,Bennett,639,Spain,Female,27,2,0.0,1,1,1,82938.99
487,4991,15802857,Robson,659,Spain,Female,33,8,115409.6,1,0,1,1539.21
488,4996,15583480,Morgan,807,France,Female,36,4,0.0,2,0,1,147007.33
489,7580,15649101,Reeves,601,France,Male,40,10,127847.86,1,0,0,173245.68
491,5242,15581526,Iweobiegbulam,574,France,Male,41,1,0.0,2,0,0,70550.0
493,1030,15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,154642.91
494,8023,15665180,Vasiliev,616,France,Female,31,3,136789.14,1,1,0,59346.4
495,986,15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,1,1,91565.25
496,9228,15644977,Goddard,776,France,Female,31,5,0.0,2,1,0,92647.94
498,9600,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12
501,6744,15616213,Levy,555,Germany,Female,51,9,138214.5,1,1,0,198715.27
504,713,15629448,Brady,632,Spain,Male,38,1,120599.21,1,1,0,92816.86
506,3011,15619653,Hannaford,666,France,Male,47,2,0.0,1,1,0,35046.97
507,8834,15760873,Lombardo,594,France,Male,50,7,81310.34,1,1,1,183868.01
510,2325,15748116,Zetticci,681,France,Female,29,2,148143.84,1,1,1,52021.39
511,7462,15645571,Genovese,596,Spain,Male,32,4,0.0,2,0,1,146504.35
512,4307,15727059,Lettiere,476,France,Female,40,4,0.0,2,0,0,182547.04
513,8112,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75
514,6621,15751297,Wilson,732,France,Male,36,5,0.0,2,1,0,161428.25
517,6881,15724453,Fan,570,France,Male,23,2,0.0,1,0,0,198830.98
519,6336,15740428,Wyatt,507,France,Female,35,1,0.0,2,0,0,92131.54
520,5113,15586135,Gratwick,536,Spain,Female,28,4,0.0,1,1,1,136197.65
521,8140,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42
522,2225,15691723,Chukwudi,631,Spain,Male,55,9,99685.06,1,1,0,114474.98
524,2832,15758482,Montalvo,626,France,Female,32,0,0.0,2,0,0,187172.54
525,1160,15690664,Liang,729,Spain,Male,37,10,0.0,2,1,0,100862.54
526,1694,15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03
527,8653,15787204,Howe,774,Spain,Female,43,1,110646.54,1,0,0,108804.28
528,9349,15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98
529,5968,15797919,Ting,773,Spain,Male,37,2,103195.2,2,1,0,178268.36
530,6545,15716218,Higgins,709,France,Female,45,3,104118.5,1,0,1,174032.0
531,1349,15576162,King,615,France,Male,32,7,92199.84,1,1,1,2755.53
532,7501,15652289,Williams,694,France,Male,47,4,0.0,2,1,0,197528.62
533,4300,15711991,Chiawuotu,615,France,Male,30,8,0.0,2,0,0,3183.15
534,2257,15630551,Forbes,696,France,Male,33,2,163139.27,1,1,1,7035.36
535,3965,15714981,Sabbatini,476,France,Male,37,4,0.0,1,1,1,55775.84
536,4426,15805523,Nnaife,717,France,Female,28,1,90537.16,1,0,1,74800.99
537,3167,15746203,Hsia,555,Germany,Male,62,4,119817.33,1,0,1,43507.1
538,8250,15727421,Anayolisa,586,France,Female,38,6,0.0,2,1,1,37935.83
539,7753,15775307,Sung,490,Spain,Female,38,3,97266.1,1,1,1,92797.23
540,1109,15678886,Golubev,679,Germany,Male,38,7,110555.37,2,1,0,46522.68
541,3175,15734312,Kang,577,Spain,Male,43,6,0.0,2,1,1,149457.81
542,8995,15745201,Frewin,612,France,Female,43,4,139496.35,2,1,1,77128.23
543,6026,15709917,Ni,601,France,Female,46,3,98202.76,1,0,0,137763.93
544,6593,15645904,Parsons,685,France,Female,33,6,0.0,2,0,1,186785.01
545,6200,15750755,Yobachi,449,Spain,Female,33,8,0.0,2,0,0,156792.89
546,8619,15574115,Shaw,656,Spain,Female,41,6,101179.23,2,1,1,35230.61
547,8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,169278.51
548,4276,15763895,Hung,536,France,Male,32,7,178011.5,2,1,0,22375.14
549,8469,15672983,Fernando,678,Spain,Female,27,5,87099.85,2,1,0,149550.95
550,6307,15656471,Mitchell,773,France,Male,33,9,0.0,2,1,1,1118.31
551,9435,15733229,Rodriguez,638,Spain,Female,34,7,0.0,2,0,0,3946.29
552,1565,15742613,Warner,773,Germany,Female,42,8,152324.66,2,1,0,171733.22
553,7697,15679453,Hung,614,Germany,Female,39,8,125997.22,1,1,1,128049.34
554,7666,15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,1,0,28257.89
557,1616,15722578,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27
559,8473,15709621,Wan,662,France,Male,31,3,0.0,2,0,1,27731.05
560,4410,15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,1,50422.36
562,4663,15749528,Achebe,652,Spain,Male,58,6,0.0,2,0,1,170025.43
564,6508,15764253,Ramsey,742,France,Male,32,6,160485.16,1,1,0,29023.03
565,937,15613630,Tang,775,France,Male,52,8,109922.61,1,1,1,96823.32
567,647,15730830,Dale,752,France,Female,30,3,0.0,2,1,1,104991.28
568,7489,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,1,0,119216.46
569,3993,15602811,Chioke,730,Germany,Male,38,0,38848.19,2,0,0,94003.11
570,4985,15777122,Esomchi,553,France,Female,31,4,0.0,2,1,1,89087.4
571,8354,15753840,Brown,524,Spain,Female,32,6,0.0,1,1,1,132861.9
572,5560,15729557,Olisaemeka,850,Germany,Male,36,5,119984.07,1,1,0,191535.11
573,2621,15685300,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56
575,7578,15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37
576,9960,15677783,Graham,764,Spain,Male,38,4,113607.47,1,1,0,91094.46
577,7503,15697844,Whitehouse,721,Spain,Female,32,10,0.0,1,1,0,136119.96
578,742,15716835,Rossi,546,France,Male,24,8,156325.38,1,1,1,125381.02
579,9564,15624374,Maclean,703,France,Male,28,9,0.0,2,0,1,2151.17
580,480,15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82
582,8320,15624343,Napolitani,650,Spain,Female,50,7,129667.77,1,0,0,42028.16
583,6269,15582154,Crawford,670,France,Female,45,5,47884.92,1,1,1,54340.24
584,9818,15812611,Lorimer,690,Spain,Female,30,5,0.0,2,0,1,78700.03
585,2746,15669957,Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79
586,8378,15567147,Ratten,802,Spain,Male,40,4,0.0,2,1,1,81908.09
587,9678,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49
589,212,15624592,Tan,603,France,Male,31,8,0.0,2,1,1,169915.02
590,5635,15756918,Simmons,754,France,Female,38,2,0.0,2,0,0,3524.69
592,935,15790299,Williamson,592,Spain,Male,37,9,0.0,3,1,1,10656.89
593,1574,15623560,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64
594,2377,15730738,Chiang,786,Spain,Male,31,9,0.0,2,1,1,18210.36
595,9753,15781530,Hsieh,690,France,Male,21,8,0.0,2,1,1,155782.89
596,3428,15715079,Bold,465,France,Male,41,9,117221.15,1,1,0,168280.95
597,9841,15607877,Maclean,576,Spain,Male,26,8,0.0,2,0,1,34101.06
598,1741,15672132,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64
599,1759,15645544,Nekrasov,642,Germany,Female,30,5,129753.69,1,1,0,582.53
601,2725,15812628,Dodd,453,Germany,Female,38,8,120623.21,1,1,0,129697.99
604,3399,15793196,Kelly,759,France,Male,41,9,0.0,2,0,1,190294.12
605,6253,15687492,Anderson,596,Germany,Male,32,3,96709.07,2,0,0,41788.37
607,2934,15713144,Ingrassia,588,Spain,Male,46,8,0.0,1,1,0,61931.21
608,9523,15664504,Beede,418,France,Male,35,7,0.0,2,1,1,88878.15
610,4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8
611,1906,15566843,Gotch,535,Germany,Male,20,9,134874.4,1,1,1,118825.56
612,4631,15684958,Amadi,489,Germany,Male,38,2,126444.08,2,1,1,82662.73
613,7112,15572390,Huang,850,Spain,Female,39,6,0.0,2,1,0,103921.43
614,8199,15733888,Sells,668,Spain,Female,36,3,133686.52,1,1,0,190958.48
615,4921,15615016,Maurer,515,France,Male,33,2,0.0,2,1,1,136028.97
616,7921,15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06
618,8387,15641110,Abron,708,France,Male,41,0,0.0,1,1,0,128400.62
619,7645,15613673,Lung,675,France,Male,28,9,0.0,1,1,0,134110.93
620,5996,15783865,Kulikova,622,France,Male,59,5,119380.37,1,1,1,60429.43
621,8663,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1,1,0,28461.29
622,5260,15614635,Kepley,582,France,Male,52,2,151457.88,1,0,1,40893.61
623,5855,15743570,Feng,481,France,Female,34,5,0.0,2,1,1,125253.46
624,3404,15611800,Loggia,624,France,Female,62,7,125163.62,2,1,1,151411.5
625,5307,15749638,Kaodilinakachukwu,605,France,Female,51,9,104760.82,1,1,1,165574.54
626,8030,15732113,Butters,671,Spain,Male,50,8,0.0,1,0,1,2560.11
627,3939,15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99
628,7356,15623072,Shaw,529,Spain,Female,35,5,0.0,2,1,0,56518.0
629,9304,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,0,0,16957.45
630,7657,15575146,Jamieson,492,Germany,Male,51,8,117808.74,2,1,1,67311.12
631,8688,15724764,Lawley,667,Germany,Female,42,10,64404.26,2,0,0,26022.37
632,1556,15709994,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02
633,1347,15777826,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4
634,2336,15581440,Christie,724,Germany,Female,48,6,110463.25,2,1,1,80552.11
635,5344,15578238,Calabrese,727,France,Male,47,7,0.0,2,1,0,193305.35
637,6877,15680421,Challis,591,France,Female,42,10,0.0,2,0,0,171099.22
638,8694,15659092,Davide,621,France,Female,50,5,0.0,2,1,0,191756.54
639,6789,15800268,Costa,825,Germany,Male,37,6,118050.79,1,0,1,52301.15
640,7060,15642934,Mason,669,Germany,Female,35,4,108269.2,2,1,0,174969.92
641,2466,15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1
642,4211,15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42
643,4720,15583580,Chiawuotu,566,Germany,Female,35,1,123042.0,1,1,0,66245.44
645,9220,15712596,Huang,499,France,Male,31,4,0.0,1,1,0,25950.49
646,8407,15578747,Chineze,701,Spain,Male,26,5,83600.24,1,0,1,59195.05
647,8630,15577598,Chiang,651,Spain,Male,23,4,115636.05,2,1,0,70400.86
649,2276,15579208,Chikezie,550,France,Female,48,6,0.0,2,1,1,191870.28
650,5234,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41
652,3178,15759684,Ting,528,France,Female,27,7,176227.07,2,0,1,139481.53
654,5422,15757661,Trevisano,589,France,Female,39,7,0.0,2,0,0,95985.64
655,3150,15723373,Page,643,Spain,Female,34,8,117451.47,1,1,0,65374.86
656,1729,15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81
657,3439,15722404,Carpenter,445,France,Female,30,3,0.0,2,1,1,127939.19
658,5817,15663917,Adams,547,France,Male,43,1,92350.36,1,0,1,80262.91
659,2646,15765322,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6
660,4296,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81
661,6478,15702464,Ross,549,France,Female,34,4,0.0,2,0,0,139463.57
662,7460,15583724,Raymond,645,Spain,Female,29,4,0.0,2,1,1,74346.11
663,4543,15585455,Stewart,630,France,Male,28,9,0.0,2,0,0,32599.35
664,2689,15728474,Chienezie,558,Germany,Male,32,4,108235.91,1,1,1,143783.28
666,7880,15665385,Gibney,657,France,Male,44,6,76495.04,1,1,0,79071.89
667,8335,15610343,Marshall-Hall,705,France,Female,37,10,0.0,2,1,1,13935.53
668,4378,15696301,Snider,719,France,Female,37,9,101455.7,1,1,0,25803.59
669,4835,15702912,Ch'en,752,Spain,Female,35,2,0.0,1,1,0,44335.54
671,8340,15658100,Piccio,695,France,Female,42,0,0.0,2,0,1,140724.64
672,3474,15627840,Toscano,682,France,Female,42,0,0.0,1,0,1,91981.85
674,7030,15672432,Giles,594,France,Female,53,4,0.0,1,1,0,5408.74
677,8836,15589361,Chikwendu,716,Spain,Male,34,9,0.0,1,1,1,66695.71
678,1837,15802478,Spring,767,Spain,Male,31,6,0.0,2,1,1,195668.0
679,52,15768193,Trevisani,585,Germany,Male,36,5,146050.97,2,0,0,86424.57
680,8901,15611599,Curtis,604,France,Female,71,2,0.0,2,1,1,49506.82
681,1162,15781802,Abramov,755,France,Male,41,6,104817.41,1,1,0,126013.58
682,5238,15702566,Lombardo,554,Spain,Male,26,8,149134.46,1,1,1,177966.24
684,7066,15568162,Sung,527,Spain,Male,53,8,0.0,1,1,1,51711.57
686,2305,15680141,Yuan,759,Spain,Female,35,7,147936.42,1,1,1,106785.7
687,6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61
688,7149,15598802,Martin,770,Spain,Male,30,8,0.0,2,0,1,50839.85
689,2271,15622217,Tu,538,France,Female,38,8,88758.95,2,0,0,28226.15
691,5032,15680517,Sal,769,Germany,Female,34,7,137239.17,1,1,1,71379.92
692,5501,15641877,Ross,681,France,Male,47,9,97023.21,1,1,1,2168.13
694,967,15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,152417.79
695,6630,15734365,Hsueh,579,France,Male,39,5,0.0,2,0,1,39891.84
696,3409,15790564,She,832,Germany,Female,40,9,107648.94,2,1,1,134638.97
698,829,15596914,Shaw,630,Germany,Female,31,2,112373.49,2,1,1,131167.98
699,5295,15734058,Anayochukwu,509,Germany,Male,32,9,170661.47,1,1,1,21646.2
700,7885,15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.4
701,7749,15585287,Sal,842,Germany,Female,35,9,119948.09,1,1,0,48217.97
702,9909,15721469,Mach,492,Germany,Male,45,9,170295.04,2,0,0,164741.81
703,5280,15731330,Tsui,652,Spain,Female,40,7,100471.34,1,1,1,124550.88
704,7242,15750921,Monds,521,France,Male,37,5,105843.26,2,1,1,84908.2
705,9822,15629793,Banks,652,Spain,Male,28,8,156823.7,2,1,0,198251.52
706,9956,15611338,Kashiwagi,714,Spain,Male,29,4,0.0,2,1,1,37605.9
707,3626,15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53
708,635,15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87
709,3531,15623712,Coates,453,Spain,Female,42,5,0.0,3,1,0,83008.49
710,7295,15623668,Johnson,653,Germany,Male,31,2,154741.45,2,0,0,25183.01
711,7795,15714883,Genovese,508,France,Female,25,2,111395.53,1,0,1,48197.06
712,7768,15748660,Ellis,561,Germany,Female,49,1,102025.32,1,1,0,133051.64
713,8758,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,31384.86
714,9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59
715,8602,15647570,Chung,640,Germany,Male,45,8,120591.19,1,0,0,195123.94
716,2876,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88
717,6480,15704160,Wan,648,Spain,Male,49,5,0.0,1,1,0,149946.43
718,1476,15745080,Griffiths,634,France,Male,26,8,0.0,1,1,0,21760.96
719,7142,15643056,McMillan,755,Germany,Female,38,1,82083.52,1,0,1,10333.78
721,8524,15567778,Genovese,690,Germany,Female,54,1,144027.8,1,1,1,108731.02
722,6222,15603554,Berkeley,513,France,Female,45,0,164649.52,3,1,0,49915.52
723,5116,15727317,Brady,533,Germany,Female,49,1,102286.6,3,1,0,69409.37
724,2989,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42
725,7523,15729718,Stelzer,610,France,Male,41,6,0.0,3,0,0,56118.81
726,2165,15794479,Becker,767,Spain,Male,77,8,149083.7,1,1,1,190146.83
729,9463,15737385,Curtis,800,Spain,Female,46,6,0.0,2,1,0,171928.04
731,7143,15654859,Ngozichukwuka,612,Spain,Female,63,2,131629.17,2,1,0,122109.58
732,62,15773469,Clark,687,Germany,Female,27,9,152328.88,2,0,0,126494.82
733,8293,15757015,Davies,783,Germany,Female,41,5,106640.5,1,1,0,176945.96
734,8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1,0,1,119747.08
735,8338,15568519,Wood,534,France,Male,41,9,0.0,2,1,0,13871.34
736,1275,15625916,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5
739,4898,15723851,Mazzanti,699,Spain,Male,40,2,0.0,1,1,0,78387.32
740,3522,15812706,Mazure,627,Spain,Male,49,4,111087.5,1,0,1,146680.25
742,2512,15693267,Dickson,679,Germany,Female,34,7,121063.85,1,1,0,56984.58
743,914,15655961,Palermo,756,Germany,Male,27,1,131899.0,1,1,0,93302.29
745,3006,15789863,Kazakova,683,France,Male,39,4,0.0,2,1,0,171716.81
746,9968,15603794,Pugliesi,623,France,Male,48,5,118469.38,1,1,1,158590.25
747,4160,15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41
748,1751,15569410,Tang,601,Germany,Female,33,7,114430.18,2,1,1,153012.13
749,9699,15771477,Fiorentini,779,France,Male,49,9,106160.37,1,0,0,116893.87
750,9474,15690733,Angelo,608,Spain,Male,45,4,0.0,2,0,0,36697.48
751,7321,15778142,Shih,850,Germany,Female,31,1,130089.56,2,1,1,4466.21
753,8546,15674179,Vorobyova,513,Germany,Male,34,7,60515.13,1,0,0,124571.09
754,3259,15577514,Mai,698,Germany,Female,36,7,121263.62,1,1,1,13387.88
755,7470,15717065,Balashov,686,France,Female,35,8,105419.73,1,1,0,35356.46
756,9423,15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,190611.92
757,1633,15745827,Padovesi,617,France,Male,30,3,132005.77,1,1,0,142940.39
758,2041,15626684,Huang,547,France,Female,38,5,167539.97,1,0,1,159207.34
759,7957,15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47
760,5201,15641298,Corones,512,Germany,Male,42,9,93955.83,2,1,0,14828.54
761,528,15573318,Kung,610,France,Male,26,8,0.0,2,1,0,166031.08
762,9176,15703413,Montes,519,France,Female,38,7,125328.56,1,1,0,188225.67
763,7924,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5
764,2203,15751788,Johnson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64
765,6611,15596339,French,422,France,Male,54,3,140014.42,1,0,1,86350.97
766,8595,15672930,Palerma,722,Spain,Male,37,9,0.0,2,1,0,31921.95
767,3149,15810075,Fang,648,France,Female,39,6,130694.89,2,1,1,153955.38
768,233,15787174,Sergeyev,512,France,Female,37,1,0.0,2,0,1,156105.03
769,4056,15767129,Munz,452,France,Female,60,6,121730.49,1,1,1,142963.29
770,5078,15731829,Simmons,616,France,Male,34,10,0.0,2,1,0,25662.27
771,9284,15752186,Padovano,562,France,Female,27,3,0.0,2,1,0,28137.03
772,6773,15652700,Ritchie,539,France,Male,39,6,0.0,2,1,1,86767.48
774,5282,15620372,Cross,687,Spain,Male,31,3,0.0,2,0,0,48228.1
775,4856,15671148,Barry,490,Germany,Male,33,5,96341.0,2,0,0,108313.34
777,9624,15796790,Amaechi,573,France,Female,47,8,154543.98,1,1,0,29586.73
778,4739,15644361,Hooper,702,France,Female,40,1,103549.24,1,0,0,9712.52
779,9095,15574169,Trevisano,595,Germany,Female,32,0,92466.21,1,1,0,4721.3
780,1462,15640627,Wan,611,Spain,Male,34,4,0.0,2,1,0,170950.58
781,8932,15761487,Yefimova,678,France,Female,55,5,0.0,1,0,1,196794.11
782,5739,15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35
783,7213,15638989,Lettiere,711,France,Female,25,5,190066.54,1,0,0,51345.39
784,269,15717398,Fielding,549,Spain,Female,39,7,0.0,1,0,0,81259.25
785,3164,15801336,Ch'ang,649,Germany,Female,37,8,114737.26,1,1,1,106655.88
786,8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2,1,1,180769.55
787,6847,15809309,Longo,689,Spain,Female,40,5,154251.67,1,0,1,118319.5
788,4750,15683027,Chang,570,Germany,Male,29,4,122028.65,2,1,1,173792.77
789,5466,15794941,Chibueze,647,Germany,Female,41,1,85906.65,3,1,0,189159.97
790,8712,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,181490.42
791,1584,15730394,Crowther,709,France,Female,43,8,0.0,2,0,0,168035.62
792,6966,15656188,Davis,584,Spain,Female,30,5,0.0,2,1,1,185201.58
793,4420,15677586,Romero,587,Germany,Female,32,3,125445.04,2,1,1,130514.78
794,2871,15651093,Chien,707,France,Female,55,1,0.0,2,0,1,54409.48
795,34,15659428,Maggard,520,Spain,Female,42,6,0.0,2,1,1,34410.55
796,3715,15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92
797,8603,15684348,Zhdanova,656,France,Male,63,8,0.0,2,0,1,57014.43
799,891,15768104,Wright,788,Spain,Male,37,8,141541.25,1,0,0,66013.27
800,8332,15673084,Galkin,645,Spain,Male,38,1,68079.8,1,0,1,166264.89
801,270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75
802,7363,15605872,Felix,707,France,Male,73,6,66573.17,1,1,1,62768.8
