,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
317,4763,15756071,Kang,756,France,Male,34,1,103133.26,1,1,1,90059.04,0
318,3177,15613014,Hs?,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0
319,3612,15734246,She,746,France,Female,21,8,166883.07,2,0,1,194563.65,0
320,8180,15576077,Kelly,610,France,Female,27,9,159561.93,1,0,1,103381.47,0
321,1064,15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,166038.27,0
322,4355,15612893,Nelson,558,Spain,Male,45,4,0.0,1,1,0,131807.14,0
323,7835,15797165,Bergamaschi,703,France,Male,56,9,0.0,1,0,0,85547.33,1
324,1108,15660316,Stephenson,420,Germany,Female,34,1,135549.9,1,0,0,149471.13,1
325,2254,15589643,Ngozichukwuka,684,Spain,Female,41,7,0.0,1,1,1,138394.37,0
326,8666,15727291,McKay,821,France,Female,40,1,0.0,2,1,0,194273.12,0
327,454,15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
328,3581,15634359,Dyer,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,0
329,8267,15706764,Spencer,560,France,Female,35,1,0.0,2,1,0,3701.63,0
330,8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0
331,1199,15678058,Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
332,4462,15701809,Cavill,749,Spain,Female,28,3,0.0,1,1,0,3408.7,0
333,3063,15697574,Stewart,582,France,Female,40,9,0.0,3,1,1,60954.45,0
334,7138,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
335,8841,15646969,Anayolisa,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
336,9621,15620557,Ni,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0
337,326,15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
338,7230,15635244,Ritchie,716,France,Female,29,6,0.0,2,1,1,98998.61,0
339,296,15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0
340,3041,15617134,Iqbal,716,France,Male,38,4,0.0,2,1,0,189678.7,0
341,3392,15780411,Norris,570,France,Female,46,3,0.0,2,0,0,820.46,0
342,4458,15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0
343,9905,15722532,Angelo,690,Spain,Female,36,10,91760.11,1,1,1,135784.94,0
344,4545,15758081,Repina,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0
345,7585,15595010,Huang,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0
346,4158,15719793,Watson,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0
347,4380,15808831,Dale,669,France,Male,29,7,0.0,2,1,1,138145.62,0
348,4434,15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,0
349,1669,15755722,H?,554,France,Male,24,10,0.0,1,0,0,92180.62,0
350,3651,15724955,Lucchesi,537,France,Male,38,3,0.0,2,0,0,141023.01,0
351,517,15752081,Vassiliev,468,France,Female,56,10,0.0,3,0,1,62256.87,1
352,4236,15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,0
353,5834,15624519,Calabrese,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
354,4861,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0
355,8182,15566790,McIntyre,598,France,Male,28,8,129991.76,2,0,1,46041.08,0
356,5267,15784700,Chikelu,811,France,Male,31,7,117799.28,1,1,1,182372.35,0
357,9356,15621870,Hawkins,739,Spain,Female,40,8,0.0,1,1,0,167030.51,0
358,1312,15750497,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
359,5115,15721460,Lorenzo,678,France,Male,60,8,185648.56,1,0,0,192156.54,1
360,4551,15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,93835.64,0
361,6628,15746199,Eluemuno,558,France,Female,41,6,0.0,1,1,1,143585.29,1
362,7561,15675176,Price,512,France,Male,51,6,144953.31,1,1,1,165035.17,0
363,2423,15607837,Muriel,746,France,Female,29,4,105599.67,1,1,1,43106.17,0
364,376,15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0
365,6406,15760749,Vinogradov,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0
366,7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
367,8912,15781914,Simmons,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
368,3824,15585823,Wilson,627,France,Male,31,8,128131.73,1,1,0,96131.47,0
369,4007,15656454,Le Gallienne,654,France,Male,37,6,83568.55,1,1,0,47046.72,0
370,7314,15583067,McMillan,687,France,Female,36,4,97157.96,1,0,1,63185.05,0
371,2597,15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0
372,1644,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
373,3882,15794276,Steele,588,France,Female,64,3,0.0,1,1,1,189703.65,0
374,8819,15575391,Claypool,677,France,Female,37,3,0.0,2,1,1,38252.25,0
375,4231,15566660,Cole,670,France,Female,41,10,0.0,3,1,0,81602.02,0
376,4061,15593250,Hsiao,640,France,Female,29,4,0.0,2,1,0,44904.26,0
377,7447,15636626,Morrison,718,France,Male,35,3,97560.16,1,1,1,53511.74,0
378,1240,15660422,Chung,569,France,Male,28,7,0.0,2,1,0,73977.23,0
379,6249,15672185,Liu,590,France,Male,47,3,0.0,2,1,0,171774.5,0
380,9469,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0
381,8155,15791533,Ch'ien,367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1
382,7725,15673591,Oluchukwu,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
383,5546,15806709,Hao,609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0
384,4239,15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,0
385,5663,15659937,Otutodilinna,703,France,Female,40,7,0.0,2,0,1,122518.5,0
386,5001,15598695,Fields,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0
387,9721,15621815,Obiajulu,803,France,Female,40,6,165526.71,1,1,0,12328.08,0
388,1714,15630419,Davis,634,France,Male,44,9,149961.11,1,1,0,57121.51,0
389,8003,15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0
390,7179,15678210,Robson,684,France,Male,38,5,105069.98,2,1,1,198355.28,0
391,5071,15794468,Tsou,641,France,Female,42,6,0.0,2,0,0,121138.77,0
392,7419,15647191,Lucchesi,677,France,Male,36,4,0.0,2,1,0,7824.31,0
393,7181,15632789,Maclean,794,France,Male,30,8,0.0,2,1,1,24113.91,0
394,5342,15654025,Jones,646,France,Female,51,4,101629.3,1,0,0,130541.1,0
395,6535,15590078,Burns,622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0
396,9174,15653572,Thornton,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
397,5721,15794414,Forbes,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0
398,2143,15782591,Cook,690,France,Male,35,6,112689.95,1,1,0,176962.31,0
399,7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0
400,1983,15756680,Phillips,667,France,Male,28,6,165798.1,1,1,0,147090.9,0
401,1252,15814930,McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
402,4646,15782144,Gilroy,522,France,Female,34,3,0.0,2,1,1,3894.34,0
403,2647,15582944,Becker,425,Spain,Female,39,5,0.0,2,1,0,140941.47,0
404,920,15733114,Hay,552,Spain,Male,45,9,0.0,2,1,0,26752.56,0
405,2505,15625942,McDonald,619,Spain,Female,45,0,0.0,2,0,0,113645.4,0
406,7176,15638983,Jara,684,France,Female,38,5,133189.4,1,0,0,127388.06,0
407,9715,15681274,Marshall,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0
408,2244,15780038,Paterson,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
409,5109,15777772,Whittaker,650,Spain,Male,55,9,119618.42,1,1,1,29861.13,0
410,9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
411,6871,15762793,Jones,850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0
412,2849,15713608,Tuan,850,France,Female,41,5,0.0,2,1,1,34827.43,0
413,5394,15763327,Craig,835,France,Male,32,8,124993.29,2,1,1,27548.06,0
414,554,15709324,Bruce,417,France,Male,34,7,0.0,2,1,0,55003.79,0
415,8527,15768945,Chibueze,627,France,Male,27,1,62092.9,1,1,1,105887.04,0
416,5654,15569764,Garner,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
417,4436,15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
418,179,15762615,Campbell,597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0
419,1754,15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0
420,4381,15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
421,767,15810864,Williamson,700,France,Female,82,2,0.0,2,0,1,182055.36,0
422,1914,15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
423,4718,15580487,Martin,627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0
424,707,15776231,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
425,9611,15812534,Chiemenam,455,France,Male,40,1,0.0,3,0,1,129975.34,0
426,8501,15584785,Ogochukwu,660,France,Male,37,2,97324.91,1,1,0,23291.83,0
427,4429,15742028,Udegbulam,602,France,Female,35,5,0.0,2,1,0,31050.02,0
428,7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1
429,8032,15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0
430,4897,15640464,Parkes,605,France,Male,41,5,91612.91,1,1,1,28427.84,0
431,9023,15694995,O'Sullivan,712,France,Male,23,2,0.0,2,0,1,66795.78,0
432,6173,15656822,Day,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
433,2872,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0
434,7396,15808386,Cocci,721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1
435,7307,15807546,Chinwendu,837,France,Female,38,2,0.0,2,1,1,46395.21,0
436,6219,15667462,Duncan,707,Spain,Male,43,10,0.0,2,1,0,118368.2,0
437,4275,15690021,Martin,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
438,2896,15646859,Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0
439,787,15605284,Outtrim,688,France,Male,26,1,0.0,2,1,1,104435.94,0
440,700,15736534,Elkins,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
441,7343,15730360,Mackenzie,502,France,Male,30,4,0.0,2,1,1,66263.87,0
442,1784,15693381,Tipton,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0
443,4361,15801934,Su,678,France,Male,66,8,0.0,2,1,1,47117.03,0
444,3721,15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0
445,3138,15772073,Hodge,664,France,Male,48,10,0.0,1,1,0,140173.17,1
446,1769,15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0
447,2585,15754537,Ko,748,France,Male,40,0,0.0,1,0,0,60416.76,0
448,2000,15567399,Enderby,633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0
449,5813,15587835,Osinachi,850,France,Male,41,3,136416.82,1,0,1,57844.26,0
450,9902,15802909,Hu,706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0
451,3982,15575676,Chung,638,France,Male,24,1,0.0,2,0,1,162597.15,0
452,4253,15787830,Bailey,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0
453,5759,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
454,6575,15661290,Hightower,785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0
455,8093,15663770,Doyle,802,France,Male,38,1,142557.11,1,1,1,172497.73,0
456,5270,15732281,Ugoji,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
457,3466,15763704,Docherty,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0
458,4722,15695034,Christie,757,France,Female,44,4,123322.15,1,1,0,137136.29,0
459,6893,15705009,Cartwright,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
460,4352,15666163,Hayward,695,France,Male,43,1,100421.1,1,1,1,101141.28,0
461,3954,15633546,Frederick,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0
462,3036,15687491,Nkemdilim,817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1
463,9203,15735782,MacDonald,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
464,3614,15770159,Nnanna,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0
465,3389,15588622,Marchesi,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0
466,5841,15729574,Lu,616,Spain,Male,71,4,0.0,2,1,1,173599.38,0
467,3189,15586757,Anenechukwu,801,France,Female,32,4,75170.54,1,1,1,37898.5,0
468,5681,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
469,2199,15573876,Chia,473,Spain,Male,48,8,0.0,2,1,0,71139.8,0
470,3975,15621031,Mofflin,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0
471,1502,15801548,Buckland,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
472,3397,15720354,Knowles,581,France,Male,71,4,0.0,2,1,1,197562.08,0
473,6842,15793491,Cherkasova,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
474,3993,15602811,Chioke,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0
475,1156,15768006,Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
476,9214,15672216,Uvarov,584,France,Female,40,4,82441.75,1,0,0,80852.11,0
477,9658,15740043,Young,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
478,1485,15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
479,606,15814035,Lawrence,601,France,Male,29,9,0.0,1,1,1,80393.27,0
480,7464,15667934,Moretti,512,France,Male,36,0,129804.17,1,1,0,53020.9,0
481,6319,15686835,Crawford,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1
482,1417,15667651,Young,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0
483,726,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
484,1944,15737265,Nwokeocha,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
485,8571,15711457,Herz,755,France,Female,28,7,124540.28,1,0,1,188850.89,0
486,7106,15597536,Nkemjika,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0
487,6047,15606435,Wall,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0
488,2798,15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0
489,799,15570134,Padovano,683,France,Female,35,6,187530.66,2,1,1,37976.36,0
490,3835,15704819,Ositadimma,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0
491,4401,15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
492,8443,15677828,Chalmers,598,France,Female,34,4,0.0,2,0,0,60894.26,0
493,3593,15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
494,8913,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2,1,1,109470.34,0
495,6983,15685096,Trevisani,753,France,Female,50,4,0.0,2,1,1,861.4,0
496,6878,15695148,Ibeabuchi,614,Spain,Female,37,9,0.0,2,1,1,62023.1,0
497,9523,15664504,Beede,418,France,Male,35,7,0.0,2,1,1,88878.15,0
498,5192,15681075,Chukwualuka,682,France,Female,58,1,0.0,1,1,1,706.5,0
499,3243,15729908,Allan,411,France,Female,36,10,0.0,1,0,0,120694.35,0
500,5872,15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1
501,5089,15734610,Onio,543,France,Male,42,4,89838.71,3,1,0,85983.54,1
502,2434,15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0
503,9044,15801920,Christian,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
504,2489,15571148,Baranov,645,Spain,Female,21,1,0.0,2,0,0,28726.07,0
505,1090,15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0
506,8685,15783097,Lombardo,813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0
507,6610,15766047,Sukhorukova,748,France,Female,41,2,91621.69,1,1,1,71139.31,0
508,1674,15780835,Liang,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0
509,2702,15797010,Shen,649,France,Female,31,2,0.0,2,1,0,15200.61,0
510,111,15803526,Eremenko,685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
511,8173,15732293,Chia,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
512,8893,15739476,Ferrari,680,France,Female,32,5,0.0,1,1,1,150684.23,0
513,9097,15762331,Moss,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
514,2989,15684801,Abbott,689,France,Male,47,1,93871.95,3,1,0,156878.42,1
515,8738,15780498,Maynard,634,France,Male,34,3,145030.92,1,1,1,41820.65,0
516,182,15789669,Hsia,510,France,Male,65,2,0.0,2,1,1,48071.61,0
517,8549,15806546,Lucas,517,Spain,Male,46,4,0.0,1,1,0,22372.78,0
518,8754,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,198317.23,0
519,9870,15782231,Andrejew,521,France,Male,38,6,0.0,2,1,0,51454.06,0
520,1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0
521,9302,15583857,Siciliano,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0
522,8329,15687171,Birch,638,Spain,Male,34,5,146679.77,1,1,0,102179.86,0
523,7300,15627190,Lettiere,661,France,Male,51,6,146606.6,1,1,1,68021.9,0
524,5737,15775116,Anderson,581,France,Male,31,3,0.0,2,0,0,89040.61,0
525,3749,15738166,Hsu,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
526,2973,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
527,1466,15753566,Espinosa,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
528,8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
529,1462,15640627,Wan,611,Spain,Male,34,4,0.0,2,1,0,170950.58,0
530,4634,15707291,Percy,477,Germany,Male,48,8,129250.0,2,1,1,157937.35,0
531,2300,15763171,Hu,650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0
532,2033,15658716,Banks,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
533,6804,15594515,Cheng,568,France,Female,44,7,0.0,2,0,0,62370.67,1
534,6564,15780359,Storey,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
535,2371,15650258,Sinclair,479,France,Female,35,2,113090.4,1,1,0,195649.79,0
536,9528,15682868,Elliott,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
537,1465,15595067,Zhirov,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
538,3624,15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0
539,1585,15631460,Swift,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0
540,8859,15668009,Hendley,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0
541,6073,15803908,Fu,628,France,Male,45,9,0.0,2,1,1,96862.56,0
542,1101,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
543,6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
544,3356,15623062,Vasilyeva,660,Germany,Male,24,5,85089.3,1,1,1,71638.0,0
545,7378,15592999,Reid,691,France,Female,40,0,115465.98,1,1,1,60622.61,0
546,6119,15656100,Candler,632,France,Female,49,5,167962.7,1,0,0,140201.21,0
547,85,15738751,Beit,493,France,Female,46,4,0.0,2,1,0,1907.66,0
548,5549,15639662,Phillips,710,France,Male,38,2,0.0,2,1,0,96.27,0
549,9914,15590177,Chiedozie,718,France,Female,44,1,133866.22,1,0,1,139049.24,0
550,4960,15784361,Williamson,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0
551,493,15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
552,6358,15674637,Pagnotto,491,France,Female,68,3,107571.61,1,0,1,113695.99,0
553,5150,15689201,Dobie,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
554,3506,15742834,Liao,640,France,Male,45,1,0.0,1,1,1,10908.33,0
555,5313,15726178,Hardy,712,Spain,Female,48,8,0.0,2,1,0,183235.33,0
556,899,15654700,Fallaci,523,France,Female,40,2,102967.41,1,1,0,128702.1,1
557,1900,15806880,Boyle,627,Spain,Female,30,6,0.0,1,1,1,113408.47,0
558,3293,15757632,Hughes-Jones,496,France,Female,41,1,176024.05,2,1,0,182337.98,0
559,7204,15657778,Jefferson,657,France,Male,33,1,84309.57,2,0,0,103914.4,0
560,1294,15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
561,3305,15676513,Burns,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
562,5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
563,9249,15648638,Chia,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0
564,9005,15723153,Wearing,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0
565,3609,15601873,Bull,677,France,Female,36,7,0.0,1,1,0,47318.75,0
566,2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
567,5199,15660768,L?,604,France,Male,40,1,84315.02,1,0,0,36209.1,0
568,9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
569,7236,15629750,Artyomova,697,France,Male,35,5,133087.76,1,1,0,64771.61,0
570,2149,15811842,Artemyeva,630,Spain,Male,26,7,0.0,2,1,1,6656.64,0
571,7477,15737909,Bates,759,France,Male,44,2,111095.58,2,1,0,100137.7,0
572,7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
573,1740,15730639,Fiorentino,715,France,Male,23,7,139224.92,2,1,0,65057.71,0
574,8355,15669994,Greece,556,Germany,Female,31,1,128663.81,2,1,0,125083.29,0
575,3374,15578251,Fang,644,France,Male,37,2,186347.97,2,1,0,92809.73,0
576,4252,15720847,Sheffield,601,France,Male,35,2,0.0,2,1,1,118983.18,0
577,4546,15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0
578,1793,15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0
579,3694,15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1
580,3110,15735878,Law,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
581,4173,15757777,Pai,636,France,Female,35,2,0.0,2,1,1,23129.46,0
582,3917,15620276,Palermo,539,Spain,Male,36,6,0.0,3,1,1,118959.64,0
583,527,15600258,Chesnokova,701,France,Male,43,2,0.0,2,1,1,165303.79,0
584,1555,15779481,Swadling,628,France,Male,34,4,158741.43,2,1,1,126192.54,0
585,96,15699461,Fiorentini,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0
586,5867,15600392,Amaechi,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
587,6209,15729804,Manfrin,714,France,Male,34,10,0.0,2,1,1,80234.14,0
588,474,15681705,Fanucci,785,France,Male,28,8,0.0,2,1,0,77231.27,0
589,2745,15667046,Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0
590,5965,15802220,Ikenna,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0
591,6231,15616954,Smith,592,France,Male,71,4,0.0,2,0,1,17013.54,0
592,5358,15691396,Ko,405,Germany,Male,31,5,133299.67,2,1,1,72950.14,0
593,2325,15748116,Zetticci,681,France,Female,29,2,148143.84,1,1,1,52021.39,0
594,4758,15583278,Greece,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
595,1630,15595303,Johnston,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
596,5820,15800366,Walton,546,France,Male,29,5,0.0,1,1,1,94823.95,0
597,8917,15665378,Shen,499,France,Female,46,6,0.0,2,1,0,73457.55,0
598,525,15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
599,890,15600462,Barwell,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
600,3781,15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
601,8749,15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
602,831,15695846,Hawkins,684,France,Female,34,6,0.0,2,1,1,130928.22,0
603,3518,15757821,Burgess,771,Spain,Male,18,1,0.0,2,0,0,41542.95,0
604,5351,15647965,Genovese,477,France,Female,57,9,114023.64,2,1,1,71167.17,1
605,2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0
606,5088,15624641,Kharlamova,740,Spain,Male,43,9,0.0,1,1,0,199290.68,1
607,198,15777892,Samsonova,721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0
608,7517,15748649,Shen,644,France,Male,40,8,93183.19,1,1,0,73882.49,0
609,3968,15786643,Tsao,602,France,Male,32,10,0.0,2,1,1,116052.92,0
610,3973,15668695,Endrizzi,536,France,Female,22,5,89492.62,1,0,0,42934.43,0
611,9956,15611338,Kashiwagi,714,Spain,Male,29,4,0.0,2,1,1,37605.9,0
612,5963,15571193,Morrison,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
613,2090,15608886,Okwudiliolisa,679,France,Female,33,1,0.0,2,0,0,69608.48,0
614,6499,15770405,Warlow-Davies,613,France,Female,27,5,125167.74,1,1,0,199104.52,0
615,8436,15605072,Douglas,638,France,Female,43,3,145860.98,1,1,1,142763.51,1
616,7188,15662152,Trevisan,552,France,Female,38,9,134105.01,1,0,0,57850.1,0
617,3239,15588080,Giles,675,France,Male,54,6,0.0,1,1,0,110273.84,1
618,4854,15614740,Walters,684,France,Female,41,6,135203.81,2,1,1,121967.88,0
619,742,15716835,Rossi,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
620,642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
621,7639,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
622,783,15654060,P'eng,517,France,Male,41,2,0.0,2,0,1,75937.47,0
623,7116,15773421,Genovese,673,France,Female,42,4,0.0,2,1,0,121440.8,0
